ESTU_TIPODOCUMENTO;ESTU_NACIONALIDAD;ESTU_GENERO;ESTU_FECHANACIMIENTO;ESTU_AREARESIDE;ESTU_ESTADOCIVIL;ESTU_VALORMATRICULAUNIVERSIDAD;ESTU_PAGOMATRICULABECA;ESTU_PAGOMATRICULACREDITO;ESTU_PAGOMATRICULAPADRES;ESTU_PAGOMATRICULAPROPIO;ESTU_COMOCAPACITOEXAMENSB11;ESTU_SEMESTRECURSA;FAMI_EDUCACIONPADRE;FAMI_EDUCACIONMADRE;FAMI_OCUPACIONPADRE;FAMI_OCUPACIONMADRE;FAMI_ESTRATOVIVIENDA;FAMI_TIENEINTERNET;FAMI_TIENECOMPUTADOR;FAMI_TRABAJOLABORPADRE;FAMI_TRABAJOLABORMADRE;ESTU_HORASSEMANATRABAJA;INST_NOMBRE_INSTITUCION;ESTU_PRGM_ACADEMICO;ESTU_PRGM_MUNICIPIO;ESTU_PRGM_DEPARTAMENTO;ESTU_NIVEL_PRGM_ACADEMICO;ESTU_METODO_PRGM;INST_ORIGEN;ESTU_DEPTO_PRESENTACION;MOD_RAZONA_CUANTITAT_PUNT;MOD_RAZONA_CUANTITAT_DESEM;MOD_RAZONA_CUANTITATIVO_PNAL;MOD_LECTURA_CRITICA_PUNT;MOD_LECTURA_CRITICA_DESEM;MOD_LECTURA_CRITICA_PNAL;MOD_COMPETEN_CIUDADA_PUNT;MOD_COMPETEN_CIUDADA_DESEM;MOD_COMPETEN_CIUDADA_PNAL;MOD_INGLES_PUNT;MOD_INGLES_DESEM;MOD_INGLES_PNAL;MOD_COMUNI_ESCRITA_PUNT;MOD_COMUNI_ESCRITA_DESEM;MOD_COMUNI_ESCRITA_PNAL;PUNT_GLOBAL;ESTU_NSE_INDIVIDUAL;ESTU_NSE_IES
CC;COLOMBIA;M;2/02/1994;Area Rural;Soltero;No paga matricula;Si;No;No;No;Repasa por cuenta propia;8;Primaria incompleta;Primaria incompleta;Trabajador por cuenta propia;Trabajador por cuenta propia;Estrato 2;Si;Si;No aplica;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;M谩s de 30 horas;UNIVERSIDAD DE NARI袿-PASTO;ARQUITECTURA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;139;2;43;147;2;45;110;1;18;155;A2;50;137;2;46;138;1;2
CC;COLOMBIA;M;21/09/1998;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;No realiza ninguna prueba de preparacion;9;No sabe;Primaria incompleta;Otra actividad u ocupaci贸n;Hogar;Estrato 2;Si;Si;No aplica;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA DE SISTEMAS;IPIALES;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;167;3;74;144;2;42;120;1;27;180;B1;77;137;2;46;150;1;2
CC;COLOMBIA;F;6/12/2000;Cabecera Municipal;Soltero;Entre 500 mil y menos de 1 mill贸n;No;No;Si;Si;Toma un curso de preparacion;9;Primaria incompleta;Primaria incompleta;Trabajador por cuenta propia;Hogar;Estrato 3;Si;Si;No aplica;Trabaja en el hogar, no trabaja o estudia;0;UNIVERSIDAD DE NARI袿-PASTO;DERECHO;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;117;1;21;163;3;63;188;3;90;190;B1;85;116;2;16;155;1;2
CC;COLOMBIA;F;12/11/1999;Area Rural;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;9;No Aplica;Secundaria (Bachillerato) completa;Empleado obrero u operario;Hogar;Estrato 1;Si;Si;No aplica;Trabaja como personal de limpieza, mantenimiento, seguridad o construccipn;0;UNIVERSIDAD DE NARI袿-PASTO;ZOOTECNIA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;162;3;68;154;2;53;118;1;24;129;A2;17;148;2;54;142;3;2
CC;COLOMBIA;F;25/08/1993;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;11;Primaria incompleta;Secundaria (Bachillerato) incompleta;Trabajador por cuenta propia;Hogar;Estrato 2;No;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;MEDICINA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;160;3;66;115;1;13;108;1;17;166;B1;63;146;2;51;139;2;2
CC;COLOMBIA;F;8/06/1986;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;Repasa por cuenta propia;9;;;Trabajador por cuenta propia;Hogar;;;;;;;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN ARTES VISUALES;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;107;1;13;127;2;23;93;1;8;110;A1;5;117;2;16;111;;2
CC;COLOMBIA;F;21/06/2001;;Soltero;;;;;;;;Educacion profesional completa;Educacion profesional completa;;;Estrato 3;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA ELECTRONICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;184;3;87;178;3;79;188;3;90;212;B2;97;169;3;84;186;4;2
CC;COLOMBIA;F;31/07/1999;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;10;Primaria incompleta;T茅cnica o tecnol贸gica completa;Empleado obrero u operario;Hogar;Estrato 1;No;No;No sabe;Trabaja en el hogar, no trabaja o estudia;0;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AGRONOMICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;165;3;72;169;3;70;171;3;78;145;A2;38;119;2;19;154;2;2
CC;COLOMBIA;M;25/07/1997;Cabecera Municipal;Soltero;Entre 500 mil y menos de 1 mill贸n;No;No;Si;Si;Repasa por cuenta propia;12 o mas;Tecnica o tecnologica completa;Secundaria (Bachillerato) completa;Pensionado;Hogar;Estrato 2;Si;Si;No sabe;Trabaja en el hogar, no trabaja o estudia;M谩s de 30 horas;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN LENGUAS EXTRANJERAS CON 脡NFASIS EN INGL脡S;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;141;2;45;142;2;39;109;1;17;219;B2;99;114;1;14;145;2;2
CC;COLOMBIA;M;8/02/1998;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;9;Ninguno;Secundaria (Bachillerato) incompleta;Trabajador por cuenta propia;Hogar;Estrato 1;Si;Si;No aplica;Trabaja en el hogar, no trabaja o estudia;;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA CIVIL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;211;4;98;124;1;21;75;1;2;131;A2;20;145;2;51;137;1;2
CC;COLOMBIA;M;14/03/1993;Cabecera Municipal;Union libre;No paga matricula;No;Si;No;Si;Repasa por cuenta propia;11;Ninguno;Secundaria (Bachillerato) completa;Trabajador por cuenta propia;Trabajador por cuenta propia;;;;No sabe;;;UNIVERSIDAD DE NARI袿-PASTO;ARQUITECTURA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;173;3;80;170;3;71;196;3;95;141;A2;33;132;2;43;162;;2
CC;COLOMBIA;F;12/11/2000;Cabecera Municipal;Soltero;Menos de 500 mil;Si;No;No;No;Repasa por cuenta propia;8;Primaria incompleta;Primaria incompleta;Trabajador por cuenta propia;Hogar;Estrato 1;No;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construccipn;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;SOCIOLOG脥A;SAN ANDRES DE TUMACO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;118;1;22;123;1;20;131;2;37;126;A2;15;174;3;91;134;2;2
CC;COLOMBIA;M;17/07/1995;Area Rural;Union libre;No paga matricula;No;No;Si;No;No realiza ninguna prueba de preparacion;10;Primaria incompleta;Primaria incompleta;Trabajador por cuenta propia;Hogar;Estrato 1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;ECONOM緼;TUQUERRES;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;151;2;56;117;1;15;134;2;41;126;A2;15;154;3;63;136;1;2
CC;COLOMBIA;F;24/08/2000;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;No realiza ninguna prueba de preparacion;8;Tecnica o tecnologica completa;Tecnica o tecnologica completa;Trabajador por cuenta propia;Trabajador por cuenta propia;Estrato 2;Si;Si;Es agricultor, pesquero o jornalero;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AGRONOMICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;177;3;83;175;3;76;121;1;27;160;A2;55;155;3;64;158;2;2
CC;COLOMBIA;F;13/04/1994;Cabecera Municipal;Soltero;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;9;;;Otra actividad u ocupaci贸n;Hogar;;;;;;;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA CIVIL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;181;3;86;196;3;93;156;2;64;160;A2;56;177;3;93;174;;2
CC;COLOMBIA;F;6/03/1999;Cabecera Municipal;Soltero;No paga matricula;No;No;No;No;Repasa por cuenta propia;9;Secundaria (Bachillerato) completa;Educaci贸n profesional completa;Trabajador por cuenta propia;Profesional Independiente;Estrato 3;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 21 y 30 horas;UNIVERSIDAD DE NARI袿-PASTO;PSICOLOGIA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;148;2;52;208;4;98;176;3;82;170;B1;68;164;3;77;173;2;2
CC;COLOMBIA;F;28/11/1999;Cabecera Municipal;Soltero;Menos de 500 mil;Si;No;Si;Si;Repasa por cuenta propia;9;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Empleado obrero u operario;Hogar;Estrato 1;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construccipn;Trabaja como personal de limpieza, mantenimiento, seguridad o construccipn;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AGROFORESTAL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;163;3;70;138;2;35;151;2;58;170;B1;68;164;3;76;157;3;2
CC;COLOMBIA;F;27/08/1999;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;No realiza ninguna prueba de preparacion;11;Primaria incompleta;Primaria incompleta;Trabajador por cuenta propia;Hogar;Estrato 2;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;QUIMICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;173;3;80;206;4;97;169;3;76;163;A2;60;142;2;49;171;1;2
CC;COLOMBIA;F;22/05/1998;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;Si;Repasa por cuenta propia;9;Tecnica o tecnologica completa;Tecnica o tecnologica completa;Trabajador por cuenta propia;Hogar;Estrato 2;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;PSICOLOGIA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;164;3;71;172;3;73;163;3;71;119;A1;9;173;3;90;158;2;2
CC;COLOMBIA;M;3/02/1998;Cabecera Municipal;Soltero;Entre 1 millon y menos de 2.5 millones;No;No;Si;No;Repasa por cuenta propia;9;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Trabajador por cuenta propia;Trabajador por cuenta propia;Estrato 4;Si;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;M谩s de 30 horas;UNIVERSIDAD DE NARI袿-PASTO;MEDICINA VETERINARIA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;149;2;54;154;2;53;154;2;62;157;A2;52;171;3;87;157;2;2
CC;COLOMBIA;F;8/03/1998;Cabecera Municipal;Casado;No paga matricula;Si;No;No;No;Repasa por cuenta propia;9;Primaria incompleta;Primaria incompleta;Otra actividad u ocupacion;Otra actividad u ocupacion;Estrato 1;Si;No;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;0;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;SAN ANDRES DE TUMACO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;83;1;2;145;2;42;92;1;7;139;A2;30;157;3;66;123;1;2
CC;COLOMBIA;M;27/07/2000;Cabecera Municipal;Soltero;Menos de 500 mil;Si;No;Si;No;No realiza ninguna prueba de preparacion;8;Tecnica o tecnologica completa;Primaria incompleta;Empleado obrero u operario;Hogar;Estrato 1;Si;Si;Es vendedor o trabaja en atencion al publico;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;FISICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;204;4;97;184;3;84;170;3;77;183;B1;80;173;3;90;183;2;2
CC;COLOMBIA;M;18/05/1994;Area Rural;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;8;Primaria incompleta;T茅cnica o tecnol贸gica incompleta;Trabajador por cuenta propia;Hogar;Estrato 1;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AGRONOMICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;136;2;40;116;1;14;140;2;47;170;B1;68;120;2;21;136;1;2
CC;COLOMBIA;F;30/09/1983;Cabecera Municipal;Union libre;No paga matricula;No;No;No;No;Repasa por cuenta propia;9;Primaria completa;Primaria incompleta;Empleado obrero u operario;Hogar;Estrato 1;No;No;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;SAN ANDRES DE TUMACO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;106;1;12;127;2;23;122;1;29;92;A1;2;153;3;61;120;2;2
CC;COLOMBIA;F;19/09/2000;Cabecera Municipal;Soltero;Menos de 500 mil;Si;Si;Si;Si;Repasa por cuenta propia;9;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Trabajador por cuenta propia;Hogar;Estrato 1;Si;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;M谩s de 30 horas;UNIVERSIDAD DE NARI袿-PASTO;ECONOMIA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;180;3;85;123;1;20;88;1;6;161;A2;57;159;3;70;142;2;2
CC;COLOMBIA;F;28/02/2000;Cabecera Municipal;Soltero;Menos de 500 mil;Si;No;No;No;Repasa por cuenta propia;9;Primaria incompleta;Secundaria (Bachillerato) completa;Trabajador por cuenta propia;Hogar;Estrato 1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AGROFORESTAL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;136;2;40;162;3;62;167;3;75;154;A2;49;143;2;50;152;2;2
CC;COLOMBIA;M;6/11/1999;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;8;Primaria incompleta;Secundaria (Bachillerato) incompleta;Otra actividad u ocupacion;Otra actividad u ocupacion;Estrato 1;No;Si;Es agricultor, pesquero o jornalero;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;FISICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;167;3;74;146;2;43;128;2;34;123;A2;12;119;2;19;137;2;2
CC;COLOMBIA;F;30/06/1997;Area Rural;Soltero;Menos de 500 mil;Si;Si;Si;Si;Toma un curso de preparacion;9;Primaria completa;Primaria incompleta;Otra actividad u ocupacion;Otra actividad u ocupacion;Estrato 1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AGROFORESTAL;SAN ANDRES DE TUMACO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;117;1;21;137;2;34;135;2;42;130;A2;19;112;1;12;126;1;2
CC;COLOMBIA;M;31/10/1994;Cabecera Municipal;Soltero;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;11;Postgrado;Postgrado;Empleado de nivel tecnico o profesional;Empleado de nivel tecnico o profesional;Estrato 2;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Trabaja como profesional (por ejemplo medico, abogado, ingeniero);0;UNIVERSIDAD DE NARI袿-PASTO;MEDICINA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;184;3;87;200;4;95;203;4;97;190;B1;85;162;3;73;188;4;2
CC;COLOMBIA;F;26/12/1998;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;Si;No realiza ninguna prueba de preparacion;9;Educacion profesional completa;Tecnica o tecnologica completa;Trabajador por cuenta propia;Trabajador por cuenta propia;Estrato 3;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Entre 21 y 30 horas;UNIVERSIDAD DE NARI袿-PASTO;PSICOLOGIA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;187;3;89;196;3;93;199;3;96;164;A2;61;142;2;49;178;2;2
CC;COLOMBIA;M;20/07/2000;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;No realiza ninguna prueba de preparacion;9;Secundaria (Bachillerato) completa;Primaria completa;Trabajador por cuenta propia;Hogar;Estrato 2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA DE SISTEMAS;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;188;3;90;163;3;63;140;2;47;163;A2;60;184;4;96;168;2;2
CC;COLOMBIA;F;3/12/1987;Cabecera Municipal;Soltero;Menos de 500 mil;No;No;Si;Si;Repasa por cuenta propia;9;Primaria incompleta;Primaria incompleta;Trabajador por cuenta propia;Otra actividad u ocupacion;Estrato 1;No;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construccipn;Es agricultor, pesquero o jornalero;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;SAN ANDRES DE TUMACO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;96;1;6;115;1;13;79;1;3;128;A2;16;116;2;15;107;2;2
CC;COLOMBIA;M;18/10/2000;Cabecera Municipal;Soltero;Menos de 500 mil;Si;No;No;No;No realiza ninguna prueba de preparacion;8;No sabe;T茅cnica o tecnol贸gica completa;Otra actividad u ocupaci贸n;Trabajador por cuenta propia;Estrato 1;Si;Si;No sabe;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AGRONOMICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;197;3;94;196;3;93;188;3;90;167;B1;65;153;3;61;180;2;2
CC;COLOMBIA;M;20/08/2000;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;Repasa por cuenta propia;8;Educacion profesional completa;Educacion profesional incompleta;Otra actividad u ocupaci贸n;Trabajador por cuenta propia;Estrato 3;Si;Si;No aplica;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AMBIENTAL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;195;3;93;168;3;69;159;3;67;194;B1;88;145;2;51;172;3;2
CC;COLOMBIA;F;12/09/2000;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;9;Primaria completa;Postgrado;Trabajador por cuenta propia;Empleado de nivel tecnico o profesional;Estrato 2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja como profesional (por ejemplo medico, abogado, ingeniero);0;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA AGROINDUSTRIAL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;156;3;62;113;1;12;104;1;14;185;B1;81;163;3;76;144;3;2
CC;COLOMBIA;F;24/12/1994;Cabecera Municipal;Soltero;Menos de 500 mil;Si;No;No;No;No realiza ninguna prueba de preparacion;11;;;Otra actividad u ocupaci贸n;Trabajador por cuenta propia;;;;;;;UNIVERSIDAD DE NARI袿-PASTO;MEDICINA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;195;3;94;199;3;95;203;4;97;180;B1;78;160;3;71;187;;2
CC;COLOMBIA;M;22/07/1996;Cabecera Municipal;Soltero;No paga matricula;No;No;No;Si;No realiza ninguna prueba de preparacion;12 o mas;Postgrado;Educaci贸n profesional completa;Peque駉 empresario;Peque駉 empresario;Estrato 2;Si;Si;Es due駉 de un negocio grande, tiene un cargo de nivel directivo o gerencial;Es due帽o de un negocio grande, tiene un cargo de nivel directivo o gerencial;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;ECONOM緼;TUQUERRES;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;189;3;91;193;3;91;214;4;99;173;B1;71;127;2;34;179;3;2
CC;COLOMBIA;F;18/04/1996;Cabecera Municipal;Soltero;Entre 500 mil y menos de 1 mill贸n;No;No;Si;No;Repasa por cuenta propia;11;Postgrado;Educaci贸n profesional completa;Profesional independiente;Empleado de nivel tecnico o profesional;Estrato 4;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);M谩s de 30 horas;UNIVERSIDAD DE NARI袿-PASTO;MEDICINA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;VALLE;189;3;90;170;3;71;165;3;73;181;B1;78;0;;1;141;4;2
CC;COLOMBIA;F;16/12/1998;Cabecera Municipal;Soltero;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;8;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Empleado obrero u operario;Empleado obrero u operario;Estrato 2;Si;Si;Es vendedor o trabaja en atencion al publico;Es vendedor o trabaja en atencion al publico;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;FISICA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;180;3;85;173;3;74;148;2;56;152;A2;46;125;2;31;156;2;2
CC;COLOMBIA;M;25/04/1996;Cabecera Municipal;Soltero;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;11;Educacion profesional completa;Educacion profesional completa;Trabajador por cuenta propia;Hogar;Estrato 3;Si;Si;Es operario de maquinas o conduce vehiculos (taxita, chofer);Trabaja en el hogar, no trabaja o estudia;0;UNIVERSIDAD DE NARI袿-PASTO;MEDICINA;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;NARI袿;196;3;94;198;3;94;196;3;95;300;B2;100;186;4;97;215;4;2
CC;COLOMBIA;M;22/08/2001;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;9;No sabe;T茅cnica o tecnol贸gica completa;Otra actividad u ocupaci贸n;Trabajador por cuenta propia;Estrato 1;Si;Si;No sabe;No aplica;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA DE SISTEMAS;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;173;3;80;185;3;86;182;3;86;201;B2;92;178;3;93;184;3;2
CC;COLOMBIA;F;25/09/1999;Cabecera Municipal;Soltero;No paga matricula;Si;No;No;No;No realiza ninguna prueba de preparacion;11;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Empleado obrero u operario;Trabajador por cuenta propia;Estrato 2;Si;Si;No sabe;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA CIVIL;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;192;3;92;160;3;60;151;2;59;166;B1;63;163;3;75;166;2;2
CC;COLOMBIA;F;11/01/2001;Cabecera Municipal;Soltero;No paga matricula;No;No;Si;No;Repasa por cuenta propia;9;Educacion profesional completa;Secundaria (Bachillerato) completa;Otra actividad u ocupaci贸n;Hogar;Estrato 1;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Trabaja en el hogar, no trabaja o estudia;M谩s de 30 horas;UNIVERSIDAD DE NARI袿-PASTO;INGENIERIA DE SISTEMAS;PASTO;NARI袿;UNIVERSITARIO;PRESENCIAL;OFICIAL DEPARTAMENTAL;BOGOT脕;172;3;79;171;3;73;186;3;89;190;B1;85;129;2;39;170;2;2
